batch_key,source_id,year,rank,category,distinction,source_url,venue_name,city_label,country_label,venue_category,venue_status,price_symbol_raw,note
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/castilla-y-leon/miranda-de-ebro/restaurant/alejandro-serrano,Alejandro Serrano,Miranda de Ebro,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/andalucia/jerez-de-la-frontera/restaurant/mantua,Mantúa,Jerez de la Frontera,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/comunidad-de-madrid/valdemorillo/restaurant/la-casa-de-manolo-franco,La Casa de Manolo Franco,Valdemorillo,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/pais-vasco/axpe/restaurant/txispa,Txispa,Axpe,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/pais-vasco/axpe/restaurant/etxebarri,Etxebarri,Axpe,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/la-rioja/haro/restaurant/nublo,Nublo,Haro,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/comunidad-de-madrid/pozuelo-de-alarcon/restaurant/ancestral-1241234,Ancestral,Pozuelo de Alarcón,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/castilla-y-leon/navaleno/restaurant/la-lobita,La Lobita,Navaleno,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/pais-vasco/getaria/restaurant/elkano,Elkano,Getaria,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/comunidad-de-madrid/madrid/restaurant/osa,OSA,Madrid,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/comunidad-de-madrid/madrid/restaurant/emi,EMi,Madrid,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/comunidad-de-madrid/madrid/restaurant/clos-madrid,Clos Madrid,Madrid,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/comunidad-de-madrid/madrid/restaurant/desde-1911,Desde 1911,Madrid,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/castilla-la-mancha/illescas/restaurant/el-bohio,El Bohío,Illescas,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/comunidad-de-madrid/madrid/restaurant/la-tasqueria,La Tasquería,Madrid,Spain,restaurant,,€€€,
